date,total_cases,total_deaths,total_tests,current_hospitalized,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-11-10,10126912,231847,159710407,62138.0,119377.0,998.2860000000001,1494250.0,0.085379,0.0798911,3.26077,2.17384,4.89115,1.0288,534132.0,356088.0,801198.0,7298250.0,4865500.0,10947400.0,0.0219909,0.0146606,0.032986400000000006,48905400.0,32603600.0,73358100.0,0.147361,0.0982404,0.221041
2020-11-11,10271729,233410,161127946,65557.0,125307.0,1062.0,1524310.0,0.08787130000000001,0.0822059,3.2628,2.1752,4.8942,1.01325,531296.0,354197.0,796944.0,7440290.0,4960190.0,11160400.0,0.022418900000000002,0.0149459,0.033628399999999996,49436700.0,32957800.0,74155100.0,0.14896199999999998,0.0993077,0.223442
2020-11-12,10423741,234529,162603856,67233.0,130389.0,1058.14,1528970.0,0.0922769,0.0852788,3.27921,2.18614,4.91881,0.999569,527585.0,351723.0,791378.0,7559020.0,5039350.0,11338500.0,0.0227767,0.015184399999999999,0.034165,49964300.0,33309500.0,74946500.0,0.150551,0.100368,0.225827
2020-11-13,10595857,235797,164301802,68599.0,137011.0,1071.71,1549450.0,0.0956676,0.0884257,3.25468,2.1697900000000003,4.88202,0.9911780000000001,523788.0,349192.0,785682.0,7655240.0,5103490.0,11482900.0,0.0230666,0.015377700000000001,0.0345999,50488100.0,33658700.0,75732100.0,0.15213,0.10142000000000001,0.228194
2020-11-14,10759395,237128,165963672,69588.0,141913.0,1102.0,1566550.0,0.0966909,0.0905896,3.25564,2.17043,4.88347,0.988886,521016.0,347344.0,781524.0,7730330.0,5153550.0,11595500.0,0.0232928,0.0155286,0.0349393,51009100.0,34006100.0,76513700.0,0.153699,0.102466,0.23054899999999998
2020-11-15,10903827,237815,167579070,70202.0,146791.0,1129.29,1619390.0,0.09659960000000001,0.0906456,3.24817,2.16545,4.87226,0.9934629999999999,518453.0,345636.0,777680.0,7786760.0,5191170.0,11680100.0,0.023462900000000002,0.015641899999999997,0.035194300000000005,51527600.0,34351700.0,77291300.0,0.15526199999999998,0.10350799999999999,0.23289200000000002
2020-11-16,11052700,238434,169065741,73377.0,150996.0,1135.29,1616210.0,0.0996465,0.09342639999999999,3.2499599999999997,2.16664,4.8749400000000005,1.00546,524273.0,349515.0,786409.0,7834230.0,5222820.0,11751300.0,0.023605900000000003,0.0157373,0.0354089,52051800.0,34701200.0,78077700.0,0.156841,0.10456099999999999,0.235262
2020-11-17,11209432,239989,170577288,77079.0,154646.0,1163.14,1655840.0,0.0996164,0.09339410000000001,3.24797,2.16532,4.87196,1.02546,533082.0,355388.0,799623.0,7876580.0,5251050.0,11814900.0,0.0237335,0.0158224,0.0356003,52584900.0,35056600.0,78877400.0,0.158448,0.10563199999999999,0.237671
2020-11-18,11373404,241853,172116339,79517.0,157382.0,1206.14,1676520.0,0.100258,0.09387460000000002,3.25398,2.16932,4.88097,1.04952,545677.0,363785.0,818516.0,7919970.0,5279980.0,11880000.0,0.0238643,0.0159095,0.0357964,53130600.0,35420400.0,79695900.0,0.160092,0.106728,0.24013800000000002
2020-11-19,11556239,243820,173937358,80682.0,161785.0,1327.29,1731130.0,0.09992480000000001,0.09345629999999999,3.21636,2.14424,4.82455,1.07438,561457.0,374304.0,842185.0,7969310.0,5312870.0,11954000.0,0.0240129,0.0160086,0.0360194,53692000.0,35794700.0,80538100.0,0.16178399999999998,0.107856,0.242675
2020-11-20,11749039,245704,175856762,82279.0,164740.0,1415.29,1767380.0,0.09979969999999999,0.0932117,3.19392,2.12928,4.7908800000000005,1.09559,579582.0,386388.0,869374.0,8028530.0,5352360.0,12042800.0,0.024191400000000002,0.016127600000000002,0.036287099999999996,54271600.0,36181100.0,81407400.0,0.16353,0.10902,0.24529499999999999
2020-11-21,11928754,247216,177860999,83346.0,167051.0,1441.14,1821350.0,0.0982875,0.0917185,3.17847,2.11898,4.7677,1.11111,598430.0,398953.0,897645.0,8100800.0,5400530.0,12151200.0,0.0244091,0.016272799999999997,0.03661369999999999,54870100.0,36580000.0,82305100.0,0.16533299999999998,0.110222,0.248
2020-11-22,12079595,248114,179605487,83882.0,167967.0,1471.29,1844850.0,0.0977654,0.0910464,3.1888900000000002,2.1259200000000003,4.78333,1.12266,610227.0,406818.0,915341.0,8180060.0,5453370.0,12270100.0,0.024648,0.016432,0.0369719,55480300.0,36986900.0,83220400.0,0.16717200000000002,0.111448,0.250758
2020-11-23,12230553,249069,181364047,85979.0,168265.0,1519.29,1886390.0,0.09577360000000001,0.0891991,3.18207,2.12138,4.7731,1.1316700000000002,619479.0,412986.0,929218.0,8263910.0,5509270.0,12395900.0,0.0249006,0.0166004,0.0373509,56099800.0,37399800.0,84149700.0,0.16903800000000002,0.112692,0.253558
2020-11-24,12397567,251135,183154319,88174.0,169734.0,1592.29,1927180.0,0.0944686,0.08807360000000002,3.14689,2.0979200000000002,4.720330000000001,1.13511,628281.0,418854.0,942422.0,8356760.0,5571170.0,12535100.0,0.0251804,0.016786900000000004,0.037770599999999994,56728000.0,37818700.0,85092100.0,0.170932,0.113954,0.256397
2020-11-25,12581196,253424,184875024,90041.0,172542.0,1653.0,1951600.0,0.0946643,0.0884102,3.07923,2.05282,4.61885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,12707531,254760,186045219,90564.0,164470.0,1562.86,1855760.0,0.09508630000000001,0.0886269,3.20778,2.13852,4.81168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,12901256,256132,188171507,89950.0,164602.0,1489.71,1879740.0,0.093564,0.0875668,3.18214,2.12143,4.77321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,13055778,257377,189881073,91762.0,161003.0,1451.57,1828810.0,0.0937618,0.0880372,3.23605,2.1573700000000002,4.854080000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,13191020,258180,191171043,93357.0,158775.0,1438.0,1757100.0,0.09609780000000001,0.0903619,3.26533,2.17689,4.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,13338607,259316,192774296,96149.0,158293.0,1463.86,1728650.0,0.0971104,0.0915703,3.3120300000000005,2.20802,4.96805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,13515360,261789,195115292,98777.0,159685.0,1522.0,1658790.0,0.0934534,0.0962658,3.33834,2.2255599999999998,5.00751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,13711156,264522,196574494,100322.0,161423.0,1585.43,1617520.0,0.0965822,0.0997966,3.3804199999999995,2.2536099999999997,5.07063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,13921360,267228,198402724,100755.0,173404.0,1781.14,1710920.0,0.09822610000000001,0.101351,3.23785,2.15857,4.85677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,14146191,269791,200257441,101276.0,177848.0,1951.29,1675110.0,0.10300699999999999,0.106171,3.25887,2.17258,4.8883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,14359071,272252,202448340,101192.0,186185.0,2125.0,1750720.0,0.10370499999999999,0.106347,3.21417,2.14278,4.82126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,14536872,273398,204096646,101501.0,192265.0,2174.0,1805150.0,0.10412300000000001,0.10650899999999999,3.17389,2.11593,4.76084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,14717065,274745,205932034,102148.0,196923.0,2204.14,1838690.0,0.10476400000000001,0.107099,3.1458,2.0972,4.7187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,14930563,277367,207570388,104600.0,202172.0,2225.43,1895010.0,0.113624,0.10668699999999999,3.1076599999999996,2.07177,4.661490000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
