pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CS,2021-04-01,68.6,-1.41,6.03,"Darvish, Yu",519390,506433,,called_strike,,,,,5,Stephen Vogt strikes out swinging.,R,L,R,SD,ARI,S,,,1,1,2021,0.84,-0.99,-0.14,2.54,,,,1,2,Top,,,,,605170,,,1.0463890059829006,-99.84431138957514,2.8852395625510905,5.436985268560552,17.04996672280294,-39.48699448020753,3.17,1.53,,,,68.5,2449,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.17,,,,,,,,11,3,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard,31,0.0,
FC,2021-04-01,84.8,-1.72,6.14,"Darvish, Yu",519390,506433,,called_strike,,,,,6,Stephen Vogt strikes out swinging.,R,L,R,SD,ARI,S,,,1,0,2021,0.42,-0.07,0.47,2.27,,,,1,2,Top,,,,,605170,,,4.2901839935985775,-123.64027740570705,-2.6760621791957853,3.594937845307742,21.711167228667108,-32.58381881222251,3.1,1.53,,,,85.2,2758,6.2,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.35,,,,,,,,11,2,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,90,0.0,
FF,2021-04-01,93.0,-1.65,6.19,"Darvish, Yu",519390,506433,,ball,,,,,11,Stephen Vogt strikes out swinging.,R,L,R,SD,ARI,B,,,0,0,2021,-0.59,1.52,-1.2,3.03,,,,1,2,Top,,,,,605170,,,2.424789880389795,-135.47601058652936,-5.679067296018926,-7.757267294230575,28.428743132120037,-12.447696654734992,3.07,1.4,,,,93.0,2360,6.1,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.37,,,,,,,,11,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,207,0.0,
FF,2021-04-01,93.1,-1.74,6.19,"Darvish, Yu",656976,506433,field_out,hit_into_play,,,,,2,Pavin Smith flies out to center fielder Tommy Pham.,R,L,R,SD,ARI,X,8,fly_ball,0,1,2021,-0.44,1.51,-0.1,3.26,,,,0,2,Top,134.57,96.25,,,605170,,,5.181319620117927,-135.55521106934313,-5.0902682974287465,-6.5710410542631665,28.024824578719652,-12.645368984064815,3.47,1.59,258,95.6,52,93.3,2443,6.2,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.28,0.011000000000000001,0.016,0.0,1,0,0,3,10,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,203,0.02,
FC,2021-04-01,83.6,-1.68,6.23,"Darvish, Yu",656976,506433,,called_strike,,,,,7,Pavin Smith flies out to center fielder Tommy Pham.,R,L,R,SD,ARI,S,,,0,0,2021,0.33,-0.17,-0.47,1.71,,,,0,2,Top,,,,,605170,,,2.1241331986049765,-121.85413330905311,-3.735981197619908,2.9634633005143254,21.143388765110625,-33.441922704697966,3.67,1.67,,,,83.8,2710,6.1,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.42,,,,,,,,10,1,Cutter,0,1,1,0,1,0,1,0,Infield shift,Standard,89,0.0,
CH,2021-04-01,85.6,3.26,5.75,"Bumgarner, Madison",592518,518516,field_out,hit_into_play,,,,,9,Manny Machado lines out to left fielder David Peralta.,R,R,L,SD,ARI,X,7,line_drive,0,1,2021,0.85,0.83,0.31,1.68,,,,2,1,Bot,67.78,107.55,,,519390,,,-8.702517151203162,-124.49156617511177,-5.126389028176542,10.378126019539472,21.265002724692774,-22.69578907279591,3.49,1.6,269,97.8,14,86.6,1630,6.6,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,53.9,0.8029999999999999,0.7759999999999999,0.0,1,0,0,4,9,2,Changeup,0,1,0,1,1,0,0,1,Standard,Standard,130,-0.01,
FF,2021-04-01,90.6,3.04,5.8,"Bumgarner, Madison",592518,518516,,called_strike,,,,,5,Manny Machado lines out to left fielder David Peralta.,R,R,L,SD,ARI,S,,,0,0,2021,0.66,1.39,0.04,2.76,,,,2,1,Bot,,,,,519390,,,-8.931425360425212,-131.73199739151042,-4.742117959115281,9.308836030837432,23.160042855204587,-15.019597035111971,3.71,1.88,,,,91.7,2481,6.6,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,53.89,,,,,,,,9,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,151,0.0,
FF,2021-04-01,91.2,3.2,5.77,"Bumgarner, Madison",665487,518516,field_out,hit_into_play,,,,,2,Fernando Tatis Jr.  lines out to right fielder Pavin Smith.,R,R,L,SD,ARI,X,9,line_drive,0,0,2021,0.44,1.28,0.17,2.95,,,,1,1,Bot,169.33,90.16,,,519390,,,-8.577810531488698,-132.5911779546988,-3.980434476898942,6.929115087395448,27.05308781901753,-16.381215265712722,3.49,1.6,292,86.3,24,91.6,2563,6.5,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,54.03,0.163,0.17600000000000002,0.0,1,0,0,3,8,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,153,-0.017,
FC,2021-04-01,85.2,3.23,5.74,"Bumgarner, Madison",502054,518516,strikeout,swinging_strike,,,,,3,Tommy Pham strikes out swinging.,R,R,L,SD,ARI,S,2,,2,2,2021,-0.61,0.51,0.81,2.96,,,,0,1,Bot,,,,,519390,,,-4.468685351878565,-124.08341040673048,-1.2853172690887635,-5.4759555628352015,23.73883308430645,-26.865267200461698,3.41,1.56,,,,85.8,2720,6.5,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,53.98,,,0.0,1,0,0,,7,5,Cutter,0,1,0,1,1,0,0,1,Infield shift,Standard,215,-0.023,
FF,2021-04-01,90.6,3.22,5.84,"Bumgarner, Madison",502054,518516,,ball,,,,,3,Tommy Pham strikes out swinging.,R,R,L,SD,ARI,B,,,1,2,2021,0.66,1.33,0.64,3.65,,,,0,1,Bot,,,,,519390,,,-7.910415306608562,-131.83336726794658,-2.4357868772170286,9.36163941578694,26.456584576749574,-16.238525798624288,3.53,1.72,,,,91.2,2550,6.5,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,53.97,,,,,,,,7,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,154,0.0,
FC,2021-04-01,84.7,3.22,5.78,"Bumgarner, Madison",502054,518516,,foul,,,,,5,Tommy Pham strikes out swinging.,R,R,L,SD,ARI,S,,,1,1,2021,-0.44,0.55,0.09,2.14,,,,0,1,Bot,,,,,519390,,,-6.437201984527911,-123.32315272687126,-3.3167279432287997,-3.331437221786402,22.238125375792727,-26.14820224759239,3.41,1.56,159,80.5,68,85.1,2599,6.3,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,54.17,,,,,,,,7,3,Cutter,0,1,0,1,1,0,0,1,Infield shift,Standard,219,0.0,
FF,2021-04-01,91.1,3.24,5.81,"Bumgarner, Madison",502054,518516,,ball,,,,,14,Tommy Pham strikes out swinging.,R,R,L,SD,ARI,B,,,0,1,2021,0.55,1.38,1.05,2.23,,,,0,1,Bot,,,,,519390,,,-6.706951362609326,-132.3821418002542,-6.067165047555902,7.923295674022058,27.66280437975386,-14.775061552334867,3.53,1.76,,,,91.2,2572,6.4,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,54.11,,,,,,,,7,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,150,0.0,
FF,2021-04-01,90.7,3.21,5.9,"Bumgarner, Madison",502054,518516,,called_strike,,,,,14,Tommy Pham strikes out swinging.,R,R,L,SD,ARI,S,,,0,0,2021,0.62,1.57,0.85,2.53,,,,0,1,Bot,,,,,519390,,,-7.23857168658573,-131.83255135355415,-5.803329585280816,8.793050945711443,29.529932939334486,-12.859245674211751,3.52,1.74,,,,90.6,2521,6.4,634618,518516,519390,572233,500871,452678,668942,444482,606466,656976,54.1,,,,,,,,7,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shift,Standard,141,0.0,
FC,2021-04-01,86.3,-1.6,5.95,"Darvish, Yu",500871,506433,field_out,hit_into_play,,,,,14,"Eduardo Escobar grounds out, second baseman Jake Cronenworth to first baseman Eric Hosmer.",R,L,R,SD,ARI,X,4,ground_ball,2,1,2021,0.46,-0.27,0.01,1.13,,572233,452678,2,1,Top,134.64,185.04,,,605170,,,2.9235553810278185,-125.73707099335381,-4.73093004107528,4.317307377140348,24.535560495317412,-34.289054519703576,3.3,1.5,49,98.0,1,86.6,2753,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.19,0.446,0.413,0.0,1,0,0,4,6,4,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,101,0.038,
SL,2021-04-01,81.2,-1.84,5.85,"Darvish, Yu",500871,506433,,ball,,,,,13,"Eduardo Escobar grounds out, second baseman Jake Cronenworth to first baseman Eric Hosmer.",R,L,R,SD,ARI,B,,,1,1,2021,1.45,-0.43,-0.94,1.84,,572233,452678,2,1,Top,,,,,605170,,,-0.7558193696607196,-118.26396741043301,-1.5185806761267406,13.724013567654533,24.173595391414324,-36.093833091113865,3.27,1.54,,,,81.0,2713,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.24,,,,,,,,6,3,Slider,0,1,1,0,1,0,1,0,Standard,Standard,53,0.0,
FF,2021-04-01,96.2,-1.83,5.95,"Darvish, Yu",500871,506433,,ball,,,,,11,"Eduardo Escobar grounds out, second baseman Jake Cronenworth to first baseman Eric Hosmer.",R,L,R,SD,ARI,B,,,0,1,2021,-0.47,1.55,-1.12,2.92,,572233,452678,2,1,Top,,,,,605170,,,2.9695473173485234,-140.02300493147422,-5.960238860325254,-6.9101795840178095,33.354194526514924,-10.682400467891881,3.33,1.67,,,,96.0,2513,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.19,,,,,,,,6,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,205,0.0,
FC,2021-04-01,85.6,-1.6,5.9,"Darvish, Yu",500871,506433,,swinging_strike,,,,,5,"Eduardo Escobar grounds out, second baseman Jake Cronenworth to first baseman Eric Hosmer.",R,L,R,SD,ARI,S,,,0,0,2021,0.37,-0.22,-0.13,2.33,,572233,452678,2,1,Top,,,,,605170,,,2.7204362401116797,-124.72487377271956,-1.7850894129188517,3.396569641598955,22.368488215484405,-34.40372176593103,3.3,1.5,,,,85.9,2849,6.2,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.3,,,,,,,,6,1,Cutter,0,1,1,0,1,0,1,0,Standard,Standard,76,0.0,
KC,2021-04-01,81.2,-1.58,6.01,"Darvish, Yu",452678,506433,single,hit_into_play,,,,,13,Asdrubal Cabrera singles on a line drive to left fielder Jurickson Profar.   Ketel Marte scores.    Christian Walker to 2nd.,R,L,R,SD,ARI,X,7,line_drive,0,2,2021,0.65,-0.89,-1.06,1.98,,606466,572233,2,1,Top,84.83,82.5,,,605170,,,-0.09427792941281746,-118.32179149675665,-0.7520754006682093,6.2110171490346255,20.55663536577376,-40.70303520922989,3.37,1.53,260,94.8,15,81.7,2932,6.4,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.13,0.7859999999999999,0.735,0.9,1,1,0,4,5,4,Knuckle Curve,0,0,0,0,1,0,1,0,Standard,Standard,37,-0.10099999999999999,
FF,2021-04-01,96.9,-1.81,5.93,"Darvish, Yu",452678,506433,,foul,,,,,13,Asdrubal Cabrera singles on a line drive to left fielder Jurickson Profar.   Ketel Marte scores.    Christian Walker to 2nd.,R,L,R,SD,ARI,S,,,0,2,2021,-0.78,1.58,-0.09,1.16,,606466,572233,2,1,Top,,,,,605170,,,6.3588286465781465,-140.67881432615528,-10.775879330976217,-11.779838989531909,31.53139089526808,-8.91813757838247,3.37,1.53,2,82.4,-34,96.9,2622,6.4,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.09,,,,,,,,5,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.0,
FC,2021-04-01,87.9,-1.73,5.96,"Darvish, Yu",452678,506433,,foul,,,,,13,Asdrubal Cabrera singles on a line drive to left fielder Jurickson Profar.   Ketel Marte scores.    Christian Walker to 2nd.,R,L,R,SD,ARI,S,,,0,1,2021,0.43,0.01,-0.01,1.21,,606466,572233,2,1,Top,,,,,605170,,,3.2888449091762446,-127.99721580490721,-5.514663434823352,4.177991198267737,23.28396563417129,-31.23821162247059,3.45,1.6,,,,88.4,2984,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.18,,,,,,,,5,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,136,0.0,
SL,2021-04-01,81.7,-1.83,5.87,"Darvish, Yu",452678,506433,,called_strike,,,,,7,Asdrubal Cabrera singles on a line drive to left fielder Jurickson Profar.   Ketel Marte scores.    Christian Walker to 2nd.,R,L,R,SD,ARI,S,,,0,0,2021,1.01,-0.24,-0.34,1.61,,606466,572233,2,1,Top,,,,,605170,,,1.4128439610816554,-119.0445247716307,-2.5839528240213934,9.356484778504193,22.285107281393632,-34.187188475350816,3.23,1.52,,,,81.9,2846,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.22,,,,,,,,5,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,62,0.0,
FF,2021-04-01,97.4,-1.71,5.87,"Darvish, Yu",444482,506433,strikeout,called_strike,,,,,8,David Peralta called out on strikes.,R,L,R,SD,ARI,S,2,,1,2,2021,-0.79,1.65,0.06,1.84,,606466,572233,1,1,Top,,,,,605170,,,6.5750798442185046,-141.48129414867242,-9.041830704430225,-12.197391436269488,33.38097221258933,-8.122130923616828,3.83,1.71,,,,97.2,2701,6.4,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.14,,,0.0,1,0,0,,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,0.043,
KC,2021-04-01,80.1,-1.49,5.98,"Darvish, Yu",444482,506433,,ball,,,,,13,David Peralta called out on strikes.,R,L,R,SD,ARI,B,,,0,2,2021,0.73,-1.34,-0.49,1.25,,606466,572233,1,1,Top,,,,,605170,,,0.8271679981597918,-116.62592680920669,-1.0949323943521747,6.439367792847165,25.404230274971873,-44.23111519019949,3.79,1.7,,,,79.7,2943,6.4,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.13,,,,,,,,4,3,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,20,0.0,
KC,2021-04-01,75.2,-1.45,5.92,"Darvish, Yu",444482,506433,,foul,,,,,4,David Peralta called out on strikes.,R,L,R,SD,ARI,S,,,0,1,2021,0.92,-0.96,-0.49,2.76,,606466,572233,1,1,Top,,,,,605170,,,0.3607497623213309,-109.40972026270477,2.35473226545932,7.274412947434914,20.551320583373442,-40.53505138854357,3.41,1.56,247,81.2,44,75.0,2703,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.19,,,,,,,,4,2,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,42,0.0,
SL,2021-04-01,81.5,-1.86,5.89,"Darvish, Yu",444482,506433,,foul,,,,,3,David Peralta called out on strikes.,R,L,R,SD,ARI,S,,,0,0,2021,1.14,0.22,0.57,3.18,,606466,572233,1,1,Top,,,,,605170,,,3.2784280908312478,-118.75821911619634,0.0859525454426433,10.14631973309673,23.04253748118964,-30.358257685469443,3.41,1.56,139,54.2,45,81.6,2738,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.17,,,,,,,,4,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,61,0.0,
FC,2021-04-01,87.3,-1.59,5.91,"Darvish, Yu",572233,506433,single,hit_into_play,,,,,8,Christian Walker singles on a line drive to right fielder Wil Myers.   Ketel Marte to 2nd.,R,R,R,SD,ARI,X,9,line_drive,0,1,2021,0.43,0.08,-0.22,2.09,,,606466,1,1,Top,169.81,87.23,,,605170,,,2.4234314658732257,-127.14928586094273,-3.2735998541450613,4.232575549961021,24.74919801979226,-30.828491283664608,3.37,1.53,263,89.8,17,87.7,2879,6.4,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.11,0.723,0.688,0.9,1,1,0,4,3,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,104,-0.035,
FF,2021-04-01,95.0,-1.52,6.06,"Darvish, Yu",572233,506433,,foul_tip,,,,,11,Christian Walker singles on a line drive to right fielder Wil Myers.   Ketel Marte to 2nd.,R,R,R,SD,ARI,S,,,0,0,2021,-0.57,1.76,-0.86,2.66,,,606466,1,1,Top,,,,,605170,,,3.0087823916974754,-138.09622795949215,-7.129294082655788,-7.964357599284344,32.72985211266674,-8.277175951934849,3.37,1.53,,,,94.6,2580,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.22,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,198,0.0,
FC,2021-04-01,87.5,-1.59,6.03,"Darvish, Yu",606466,506433,single,hit_into_play,,,,,8,Ketel Marte singles on a soft ground ball to second baseman Jake Cronenworth.,R,L,R,SD,ARI,X,4,ground_ball,2,2,2021,0.38,-0.01,0.0,1.52,,,,1,1,Top,140.94,167.87,,,605170,,,3.041131691874313,-127.43740602186041,-4.726189890181528,3.5100778901169845,25.369324056754014,-31.52432732619487,3.41,1.56,3,52.0,-25,87.4,2834,6.1,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.36,0.106,0.096,0.9,1,1,0,1,2,6,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,79,-0.025,
SL,2021-04-01,83.4,-1.82,5.94,"Darvish, Yu",606466,506433,,foul,,,,,6,Ketel Marte singles on a soft ground ball to second baseman Jake Cronenworth.,R,L,R,SD,ARI,S,,,2,2,2021,1.25,-0.19,0.65,2.4,,,,1,1,Top,,,,,605170,,,3.1979595492697626,-121.36180646072096,-1.2407179746147006,11.544089567448296,27.196164028266804,-33.96377094932451,3.41,1.56,398,108.9,36,82.7,2863,6.2,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.35,,,,,,,,2,5,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,40,0.0,
FS,2021-04-01,92.4,-1.51,6.14,"Darvish, Yu",606466,506433,,ball,,,,,13,Ketel Marte singles on a soft ground ball to second baseman Jake Cronenworth.,R,L,R,SD,ARI,B,,,1,2,2021,-0.91,0.36,-0.53,0.4,,,,1,1,Top,,,,,605170,,,4.461508481720264,-134.31716350220677,-9.663616863077467,-11.9364133320331,25.07959220382657,-26.062572656263704,3.89,1.79,,,,92.9,1459,6.3,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.18,,,,,,,,2,4,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,193,0.0,
FC,2021-04-01,86.6,-1.53,6.08,"Darvish, Yu",606466,506433,,called_strike,,,,,8,Ketel Marte singles on a soft ground ball to second baseman Jake Cronenworth.,R,L,R,SD,ARI,S,,,1,1,2021,0.33,0.03,0.25,2.12,,,,1,1,Top,,,,,605170,,,3.592789249894516,-126.11880421149658,-3.3411154121294717,2.7719204244601268,24.980350665017163,-31.363750142639688,3.77,1.77,,,,86.6,2859,6.2,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.33,,,,,,,,2,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,91,0.0,
KC,2021-04-01,76.3,-1.49,6.21,"Darvish, Yu",606466,506433,,ball,,,,,13,Ketel Marte singles on a soft ground ball to second baseman Jake Cronenworth.,R,L,R,SD,ARI,B,,,0,1,2021,0.82,-1.05,-0.79,1.26,,,,1,1,Top,,,,,605170,,,0.008836360040723329,-111.00263045650058,-1.3614410017187868,6.676216341243787,22.748710027464394,-40.71901050515576,3.6,1.63,,,,75.7,2652,6.2,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.29,,,,,,,,2,2,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,32,0.0,
FF,2021-04-01,94.3,-1.69,6.07,"Darvish, Yu",606466,506433,,foul,,,,,2,Ketel Marte singles on a soft ground ball to second baseman Jake Cronenworth.,R,L,R,SD,ARI,S,,,0,0,2021,-0.47,1.67,0.05,3.5,,,,1,1,Top,,,,,605170,,,5.5747960282956885,-137.22769371669418,-4.684013106754773,-7.269448157127132,31.876618172401546,-10.20989529476079,3.41,1.56,213,93.5,73,94.0,2527,6.2,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.27,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,198,0.0,
SL,2021-04-01,81.2,-1.67,6.06,"Darvish, Yu",668942,506433,field_out,hit_into_play,,,,,8,Josh Rojas grounds out to first baseman Eric Hosmer.,R,L,R,SD,ARI,X,3,ground_ball,0,1,2021,1.05,-0.43,-0.18,1.9,,,,0,1,Top,160.85,159.73,,,605170,,,1.3229026460473363,-118.17613740268328,-1.7902598269509882,9.44345339492572,25.292177650018058,-36.05427780219938,3.41,1.56,64,75.2,5,80.4,2738,6.0,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.49,0.22,0.204,0.0,1,0,0,2,1,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,52,0.022000000000000002,
FC,2021-04-01,83.2,-1.59,6.18,"Darvish, Yu",668942,506433,,called_strike,,,,,4,Josh Rojas grounds out to first baseman Eric Hosmer.,R,L,R,SD,ARI,S,,,0,0,2021,0.4,-0.14,-0.64,2.62,,,,0,1,Top,,,,,605170,,,1.396229664496834,-121.36106101022473,-1.5509684491060105,3.7356219958206434,20.948106120489236,-33.453495293305274,3.69,1.77,,,,83.5,2592,6.1,634618,506433,605170,543333,630105,592518,665487,595777,502054,571976,54.41,,,,,,,,1,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,90,0.0,
SL,2021-04-01,90.5,-2.0,5.6,"Bard, Daniel",605141,453268,field_out,hit_into_play,,,,,14,Mookie Betts lines out to second baseman Chris Owings.,R,R,R,COL,LAD,X,4,line_drive,0,2,2021,0.68,0.15,1.19,2.08,571970,621035,669257,2,9,Top,135.3,145.1,,,553869,,,6.496992080101613,-132.01892524403215,-3.3671704447054434,7.178422257851625,19.329921068917102,-29.98837176745501,3.29,1.49,142,63.0,17,91.4,2905,6.0,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.46,0.33399999999999996,0.308,0.0,1,0,0,2,86,5,Slider,8,5,5,8,5,8,5,8,Standard,Strategic,282,0.073,
FF,2021-04-01,99.9,-1.99,5.32,"Bard, Daniel",605141,453268,,foul,,,,,14,Mookie Betts lines out to second baseman Chris Owings.,R,R,R,COL,LAD,S,,,0,2,2021,-0.73,1.05,0.87,2.22,571970,621035,669257,2,9,Top,,,,,553869,,,9.573979484637519,-145.1793876649762,-5.65272551349971,-12.480339292880275,31.94282421147154,-16.194070791280357,3.29,1.49,220,74.2,35,100.0,2865,6.3,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.2,,,,,,,,86,4,4-Seam Fastball,8,5,5,8,5,8,5,8,Standard,Strategic,223,0.0,
FF,2021-04-01,98.8,-2.12,5.29,"Bard, Daniel",605141,453268,,foul,,,,,6,Mookie Betts lines out to second baseman Chris Owings.,R,R,R,COL,LAD,S,,,0,2,2021,-0.76,0.85,0.39,2.09,571970,621035,669257,2,9,Top,,,,,553869,,,8.576738863008268,-143.70117233913294,-5.323453676097059,-12.310771949446215,28.546186677143826,-19.36380619469152,3.29,1.49,219,78.5,56,99.0,2752,6.1,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.39,,,,,,,,86,3,4-Seam Fastball,8,5,5,8,5,8,5,8,Standard,Strategic,233,0.0,
SL,2021-04-01,87.9,-1.97,5.7,"Bard, Daniel",605141,453268,,swinging_strike,,,,,1,Mookie Betts lines out to second baseman Chris Owings.,R,R,R,COL,LAD,S,,,0,1,2021,0.73,0.32,-0.38,3.0,571970,621035,669257,2,9,Top,,,,,553869,,,2.3315678505594333,-128.20108816673834,-1.2331974420272838,7.776114993398139,20.888522255633518,-28.608311205620023,3.29,1.49,,,,88.7,2989,6.2,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.29,,,,,,,,86,2,Slider,8,5,5,8,5,8,5,8,Standard,Strategic,286,0.0,
FF,2021-04-01,97.8,-2.29,5.3,"Bard, Daniel",605141,453268,,swinging_strike,,,,,14,Mookie Betts lines out to second baseman Chris Owings.,R,R,R,COL,LAD,S,,,0,0,2021,-0.81,0.88,0.84,1.68,571970,621035,669257,2,9,Top,,,,,553869,,,10.249169490539645,-142.1315155094936,-6.3176863145197855,-13.166870963837907,28.837372615879122,-18.946075844607307,3.29,1.49,,,,97.8,2744,6.1,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.42,,,,,,,,86,1,4-Seam Fastball,8,5,5,8,5,8,5,8,Standard,Strategic,231,0.0,
SI,2021-04-01,98.2,-2.19,5.27,"Bard, Daniel",607461,453268,strikeout,called_strike,,,,,6,Matt Beaty called out on strikes.,R,L,R,COL,LAD,S,2,,0,2,2021,-0.86,0.66,0.62,2.68,571970,621035,669257,1,9,Top,,,,,553869,,,9.557734106552106,-142.878477070688,-3.1537249497698716,-13.761375883993619,27.33732242552464,-22.62154394018712,3.43,1.73,,,,98.5,2836,6.1,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.39,,,0.0,1,0,0,,85,3,Sinker,8,5,5,8,5,8,5,8,Standard,Strategic,224,0.086,
FF,2021-04-01,97.7,-2.11,5.4,"Bard, Daniel",607461,453268,,called_strike,,,,,7,Matt Beaty called out on strikes.,R,L,R,COL,LAD,S,,,0,1,2021,-0.74,0.58,-0.44,2.03,571970,621035,669257,1,9,Top,,,,,553869,,,6.2170479433396935,-142.361197678624,-5.0362873737680145,-11.395614058756335,26.183609644530854,-23.398546691413692,3.46,1.73,,,,98.6,2788,6.3,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.21,,,,,,,,85,2,4-Seam Fastball,8,5,5,8,5,8,5,8,Standard,Strategic,221,0.0,
FF,2021-04-01,98.6,-2.07,5.64,"Bard, Daniel",607461,453268,,called_strike,,,,,4,Matt Beaty called out on strikes.,R,L,R,COL,LAD,S,,,0,0,2021,-0.61,1.03,-0.79,2.91,571970,621035,669257,1,9,Top,,,,,553869,,,4.881197923108468,-143.72162687152152,-4.478180998659559,-9.4273763278838,26.839699328407324,-16.943697578463066,3.49,1.76,,,,99.1,2848,6.0,634615,453268,553869,543068,572008,658069,596115,606132,641658,453568,54.48,,,,,,,,85,1,4-Seam Fastball,8,5,5,8,5,8,5,8,Standard,Strategic,222,0.0,
