date,state,total_cases,total_deaths,total_tests,daily_positive_7day_ma,daily_deaths_7day_ma,daily_tests_7day_ma,positivity_rate_orig_7day_ma,positivity_rate_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,rt_mean,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-06-05,ME,2482,98,57532,36.5714,1.8571400000000002,1689.43,0.021647200000000002,0.021647200000000002,3.3457,2.23047,5.01855,0.839412,85.2375,56.825,127.85600000000001,1604.55,1069.7,2406.83,0.00119368,0.000795783,0.00179051,16762.3,11174.9,25143.5,0.01247,0.00831332,0.018705
2020-06-06,ME,2524,98,58923,34.5714,1.2857100000000001,1336.71,0.025863,0.025863,3.4619999999999997,2.3080000000000003,5.193,0.830415,82.2476,54.8317,123.37100000000001,1561.47,1040.98,2342.2,0.00116162,0.000774415,0.00174243,16844.5,11229.7,25266.8,0.012531200000000001,0.00835411,0.0187968
2020-06-07,ME,2570,99,58969,35.0,1.4285700000000001,1337.14,0.026175200000000003,0.026175200000000003,3.4619400000000002,2.30796,5.1929,0.8375469999999999,80.5029,53.6686,120.75399999999999,1518.45,1012.3,2277.68,0.00112962,0.000753083,0.00169444,16925.1,11283.4,25387.6,0.012591100000000001,0.00839404,0.0188866
2020-06-08,ME,2588,99,61645,34.1429,1.4285700000000001,1716.0,0.0198968,0.0198968,3.26697,2.17798,4.90045,0.8619690000000001,77.8165,51.8777,116.725,1480.02,986.682,2220.04,0.00110103,0.000734023,0.00165155,17002.9,11335.2,25504.3,0.0126489,0.00843263,0.0189734
2020-06-09,ME,2606,100,62420,32.7143,0.857143,1350.29,0.0242277,0.0242277,3.38975,2.25984,5.084630000000001,0.904909,76.9963,51.3309,115.494,1443.63,962.422,2165.45,0.00107396,0.000715975,0.00161094,17079.9,11386.6,25619.8,0.0127062,0.00847082,0.019059299999999998
2020-06-10,ME,2637,100,63940,31.2857,0.714286,1561.57,0.0200348,0.0200348,3.25631,2.17087,4.88446,0.966191,79.1947,52.7964,118.792,1410.33,940.217,2115.49,0.00104918,0.0006994560000000001,0.00157378,17159.1,11439.4,25738.6,0.012765100000000001,0.0085101,0.0191477
2020-06-11,ME,2667,100,65457,31.5714,0.714286,1322.29,0.023876400000000002,0.023876400000000002,3.36341,2.24227,5.04512,1.03969,83.9065,55.9377,125.86,1382.8,921.8660000000001,2074.2,0.00102871,0.0006858039999999999,0.00154306,17243.0,11495.3,25864.4,0.012827600000000002,0.00855171,0.0192413
2020-06-12,ME,2721,100,66887,34.1429,0.28571399999999997,1336.43,0.0255478,0.0255478,3.40208,2.26805,5.10312,1.11469,89.6918,59.7946,134.53799999999998,1363.62,909.079,2045.43,0.00101444,0.0006762910000000001,0.00152166,17332.7,11555.1,25999.0,0.0128943,0.00859619,0.0193414
2020-06-13,ME,2757,100,68350,33.2857,0.28571399999999997,1346.71,0.0247162,0.0247162,3.37105,2.24737,5.05658,1.18373,94.9644,63.3096,142.447,1350.56,900.372,2025.84,0.00100472,0.0006698139999999999,0.00150708,17427.6,11618.4,26141.4,0.0129649,0.00864329,0.0194474
2020-06-14,ME,2793,100,69858,31.8571,0.14285699999999998,1555.57,0.020479400000000002,0.020479400000000002,3.2408099999999997,2.16054,4.86121,1.23189,101.795,67.8635,152.69299999999998,1346.01,897.3430000000001,2019.02,0.00100134,0.0006675610000000001,0.00150201,17529.4,11686.3,26294.1,0.0130407,0.00869378,0.019561000000000002
2020-06-15,ME,2810,101,70971,31.7143,0.28571399999999997,1332.29,0.0238044,0.0238044,3.33006,2.22004,4.99509,1.25512,106.462,70.9746,159.69299999999998,1347.71,898.471,2021.56,0.0010026,0.0006684,0.0015039,17635.9,11757.3,26453.8,0.013119899999999999,0.00874658,0.0196798
2020-06-16,ME,2819,101,72335,30.4286,0.14285699999999998,1416.43,0.0214826,0.0214826,3.25631,2.17087,4.88446,1.24817,112.09299999999999,74.7286,168.139,1355.87,903.914,2033.81,0.00100867,0.000672449,0.00151301,17748.0,11832.0,26622.0,0.0132033,0.00880217,0.0198049
2020-06-17,ME,2836,102,74018,28.4286,0.28571399999999997,1439.71,0.019746,0.019746,3.19762,2.13174,4.79643,1.21179,113.57,75.7135,170.355,1369.76,913.171,2054.63,0.001019,0.000679335,0.0015285,17861.5,11907.7,26792.3,0.013287700000000001,0.00885849,0.019931599999999997
2020-06-18,ME,2878,102,74060,30.1429,0.28571399999999997,1229.0,0.0245263,0.0245263,3.3271900000000003,2.21813,4.9907900000000005,1.14294,112.325,74.8832,168.487,1387.11,924.738,2080.66,0.00103191,0.0006879410000000001,0.00154787,17973.9,11982.6,26960.8,0.0133713,0.0089142,0.020057
2020-06-19,ME,2913,102,77161,27.4286,0.28571399999999997,1467.71,0.018688,0.018688,3.1519999999999997,2.10133,4.728,1.06011,108.458,72.3055,162.687,1405.26,936.841,2107.89,0.00104542,0.0006969439999999999,0.00156812,18082.3,12054.9,27123.5,0.013452,0.00896799,0.020178
2020-06-20,ME,2938,102,79576,25.8571,0.28571399999999997,1603.71,0.0161233,0.0161233,3.06406,2.0427,4.59609,0.9666680000000001,102.815,68.5436,154.22299999999998,1422.84,948.56,2134.26,0.00105849,0.000705662,0.00158774,18185.1,12123.4,27277.7,0.013528499999999999,0.00901898,0.020292700000000004
2020-06-21,ME,2957,102,80990,23.4286,0.28571399999999997,1590.29,0.014732299999999999,0.014732299999999999,3.01147,2.00765,4.5172099999999995,0.8758450000000001,94.1711,62.7808,141.257,1434.76,956.5089999999999,2152.14,0.00106736,0.000711576,0.00160105,18279.3,12186.2,27419.0,0.013598500000000001,0.00906569,0.020397799999999997
2020-06-22,ME,2971,102,81004,23.0,0.14285699999999998,1433.29,0.016047,0.016047,3.04981,2.03321,4.57471,0.792531,86.8247,57.8831,130.237,1441.08,960.7230000000001,2161.63,0.00107207,0.000714711,0.0016081,18366.1,12244.1,27549.2,0.0136631,0.00910875,0.0204947
2020-06-23,ME,2994,102,81707,25.0,0.14285699999999998,1338.86,0.0186726,0.0186726,3.12622,2.08415,4.68933,0.7270939999999999,76.5849,51.0566,114.87700000000001,1439.85,959.9019999999999,2159.78,0.00107115,0.0007141,0.00160673,18442.7,12295.1,27664.1,0.013720099999999999,0.00914673,0.0205801
2020-06-24,ME,3017,103,85190,25.8571,0.14285699999999998,1596.0,0.0162012,0.0162012,3.04331,2.02887,4.56497,0.676851,68.3795,45.5864,102.569,1431.24,954.158,2146.85,0.00106474,0.000709827,0.00159711,18511.1,12340.7,27766.7,0.013771,0.00918065,0.0206565
2020-06-25,ME,3070,103,87598,27.4286,0.14285699999999998,1934.0,0.014182299999999998,0.014182299999999998,2.97084,1.9805599999999999,4.456259999999999,0.650612,61.6487,41.0991,92.473,1413.69,942.46,2120.54,0.00105169,0.000701125,0.00157753,18572.7,12381.8,27859.1,0.0138168,0.00921122,0.020725200000000003
2020-06-26,ME,3102,103,89854,27.0,0.14285699999999998,1813.29,0.014890100000000002,0.014890100000000002,2.98939,1.9929299999999999,4.48409,0.640306,57.1993,38.1329,85.79899999999999,1386.98,924.655,2080.47,0.00103182,0.000687879,0.00154773,18629.9,12420.0,27944.9,0.0138594,0.00923959,0.020789099999999998
2020-06-27,ME,3154,104,91932,30.8571,0.28571399999999997,1765.14,0.0174814,0.0174814,3.0662700000000003,2.04418,4.5994,0.654033,53.3145,35.543,79.9718,1350.61,900.404,2025.91,0.00100476,0.0006698380000000001,0.00150713,18683.3,12455.5,28024.9,0.013899000000000002,0.00926603,0.0208486
2020-06-28,ME,3191,104,93495,33.4286,0.28571399999999997,1786.43,0.0187125,0.0187125,3.09728,2.06485,4.64591,0.6838890000000001,50.2736,33.5157,75.4103,1305.92,870.61,1958.87,0.00097151,0.000647673,0.00145726,18733.5,12489.0,28100.3,0.0139364,0.00929096,0.0209047
2020-06-29,ME,3219,105,93523,35.4286,0.428571,1788.43,0.019809900000000002,0.019809900000000002,3.12299,2.0819900000000002,4.684480000000001,0.730592,47.3436,31.5624,71.0154,1251.46,834.309,1877.2,0.000931002,0.000620668,0.0013965,18780.9,12520.6,28171.3,0.013971700000000002,0.00931444,0.0209575
2020-06-30,ME,3253,105,94952,37.0,0.428571,1892.14,0.0195545,0.0195545,3.10982,2.07321,4.6647300000000005,0.787026,47.9567,31.9712,71.9351,1192.96,795.306,1789.44,0.000887478,0.000591652,0.00133122,18828.8,12552.6,28243.3,0.014007299999999999,0.00933823,0.021011000000000002
2020-07-01,ME,3294,105,97241,39.5714,0.28571399999999997,1721.57,0.0229856,0.0229856,3.19692,2.13128,4.795380000000001,0.856541,48.0166,32.0111,72.0249,1128.88,752.5880000000001,1693.32,0.00083981,0.000559873,0.00125971,18876.9,12584.6,28315.3,0.014043100000000001,0.00936204,0.0210646
2020-07-02,ME,3328,105,100817,36.8571,0.28571399999999997,1888.43,0.0195174,0.0195174,3.0971599999999997,2.06477,4.64573,0.922365,49.3974,32.9316,74.0962,1064.71,709.806,1597.06,0.000792069,0.000528046,0.0011880999999999999,18926.3,12617.5,28389.4,0.0140798,0.00938654,0.0211197
2020-07-03,ME,3373,105,103449,38.7143,0.28571399999999997,1942.14,0.019933799999999998,0.019933799999999998,3.10302,2.06868,4.65454,0.9871610000000001,50.396,33.5973,75.594,1002.78,668.52,1504.17,0.0007459989999999999,0.000497332,0.001119,18976.6,12651.1,28465.0,0.014117300000000001,0.00941153,0.021176
2020-07-04,ME,3397,107,105945,34.7143,0.428571,2001.86,0.017341,0.017341,3.02346,2.0156400000000003,4.53519,1.03187,52.1088,34.7392,78.1632,946.431,630.9540000000001,1419.65,0.0007040789999999999,0.00046938599999999997,0.00105612,19028.8,12685.8,28543.1,0.014156100000000001,0.00943738,0.0212341
2020-07-05,ME,3415,109,107932,32.0,0.714286,2062.43,0.0155157,0.0155157,2.96311,1.9754099999999999,4.44466,1.06711,53.5779,35.7186,80.3668,897.194,598.129,1345.79,0.000667449,0.000444966,0.00100117,19082.3,12721.6,28623.5,0.014195900000000001,0.00946395,0.0212939
2020-07-06,ME,3423,109,109550,29.1429,0.571429,2289.57,0.0127285,0.0127285,2.86785,1.9119,4.30178,1.08073,55.0239,36.6826,82.5359,858.046,572.031,1287.07,0.000638327,0.000425551,0.00095749,19137.4,12758.2,28706.0,0.0142369,0.00949124,0.0213553
2020-07-07,ME,3440,110,110906,26.7143,0.714286,2279.14,0.011721200000000001,0.011721200000000001,2.82855,1.8857,4.2428300000000005,1.0737700000000001,53.8874,35.9249,80.8311,825.1089999999999,550.073,1237.66,0.000613824,0.000409216,0.000920735,19191.2,12794.2,28786.9,0.0142769,0.00951797,0.0214154
2020-07-08,ME,3460,110,112938,23.7143,0.714286,2242.43,0.0105753,0.0105753,2.78302,1.8553400000000002,4.174519999999999,1.04247,54.7366,36.4911,82.1049,803.2610000000001,535.507,1204.89,0.00059757,0.00039838,0.000896355,19246.0,12830.7,28869.0,0.014317700000000003,0.00954511,0.0214765
2020-07-09,ME,3486,111,115758,22.5714,0.857143,2134.43,0.0105749,0.0105749,2.77905,1.8527,4.16857,1.01098,53.2486,35.4991,79.8729,788.13,525.42,1182.19,0.000586314,0.00039087599999999996,0.00087947,19299.2,12866.2,28948.8,0.014357299999999998,0.00957152,0.0215359
2020-07-10,ME,3499,111,118406,18.0,0.857143,2136.71,0.00842415,0.00842415,2.69183,1.79456,4.03775,0.975147,51.0961,34.0641,76.6441,777.577,518.385,1166.37,0.000578463,0.00038564199999999995,0.000867695,19350.3,12900.2,29025.5,0.0143953,0.00959686,0.0215929
2020-07-11,ME,3520,112,119890,17.5714,0.714286,1992.14,0.00882037,0.00882037,2.70438,1.80292,4.05656,0.9561540000000001,48.5072,32.3381,72.7608,768.885,512.59,1153.33,0.000571997,0.000381331,0.000857995,19398.8,12932.6,29098.3,0.014431399999999999,0.00962092,0.0216471
2020-07-12,ME,3539,114,122314,17.7143,0.714286,2054.57,0.00862189,0.00862189,2.69294,1.79529,4.03941,0.944256,48.3262,32.2175,72.4893,763.8969999999999,509.264,1145.85,0.000568286,0.00037885699999999997,0.0008524289999999999,19447.2,12964.8,29170.7,0.0144673,0.00964489,0.021700999999999998
2020-07-13,ME,3558,114,123962,19.2857,0.714286,2058.86,0.00936719,0.00936719,2.7187,1.81246,4.0780400000000006,0.952159,48.9939,32.6626,73.4909,762.617,508.411,1143.93,0.0005673340000000001,0.000378223,0.0008510010000000001,19496.2,12997.4,29244.2,0.014503799999999999,0.00966919,0.021755700000000003
2020-07-14,ME,3566,114,125475,18.0,0.571429,2081.29,0.0086485,0.0086485,2.68717,1.79145,4.03076,0.973391,51.0094,34.0063,76.5142,766.283,510.855,1149.42,0.000570061,0.00038004099999999996,0.000855092,19547.2,13031.4,29320.7,0.0145417,0.00969448,0.021812599999999998
2020-07-15,ME,3578,114,127931,16.8571,0.571429,2141.86,0.00787034,0.00787034,2.65232,1.7682099999999998,3.9784699999999997,1.00644,51.2412,34.1608,76.8617,769.567,513.045,1154.35,0.000572504,0.00038167,0.0008587569999999999,19598.4,13065.6,29397.6,0.0145798,0.0097199,0.0218698
2020-07-16,ME,3598,114,130462,16.0,0.428571,2100.57,0.00761697,0.00761697,2.6386,1.7590700000000001,3.9579,1.0281799999999999,52.2519,34.8346,78.3778,773.803,515.868,1160.7,0.000575655,0.00038377,0.0008634830000000001,19650.7,13100.4,29476.0,0.014618700000000002,0.00974581,0.0219281
2020-07-17,ME,3636,115,133445,19.5714,0.571429,2148.43,0.00910965,0.00910965,2.6949799999999997,1.79666,4.04248,1.04256,53.2701,35.5134,79.9051,777.675,518.45,1166.51,0.0005785359999999999,0.00038569099999999996,0.0008678039999999999,19703.9,13136.0,29555.9,0.014658299999999999,0.00977223,0.0219875
2020-07-18,ME,3646,117,134929,18.0,0.714286,2148.43,0.00837822,0.00837822,2.66328,1.77552,3.9949199999999996,1.03655,54.5259,36.3506,81.7888,781.805,521.203,1172.71,0.0005816080000000001,0.000387739,0.000872413,19758.5,13172.3,29637.7,0.0146989,0.00979927,0.0220484
2020-07-19,ME,3687,117,137437,21.1429,0.428571,2160.43,0.00978642,0.00978642,2.7134099999999997,1.8089400000000002,4.070119999999999,1.01244,53.5068,35.6712,80.2602,783.203,522.135,1174.8,0.0005826480000000001,0.00038843199999999997,0.000873973,19812.0,13208.0,29717.9,0.0147387,0.00982581,0.0221081
2020-07-20,ME,3711,117,139222,21.8571,0.428571,2180.0,0.0100262,0.0100262,2.71864,1.81243,4.07797,0.9657979999999999,51.0254,34.016999999999996,76.5382,780.6510000000001,520.434,1170.98,0.00058075,0.000387166,0.0008711239999999999,19863.0,13242.0,29794.5,0.0147767,0.00985112,0.022165
2020-07-21,ME,3723,118,142243,22.4286,0.571429,2395.43,0.00936307,0.00936307,2.69116,1.7941099999999999,4.03675,0.9085129999999999,47.8545,31.903000000000002,71.7817,773.4810000000001,515.654,1160.22,0.000575416,0.000383611,0.0008631239999999999,19910.8,13273.9,29866.3,0.014812299999999999,0.00987485,0.022218400000000003
2020-07-22,ME,3723,118,145018,20.7143,0.571429,2441.0,0.00848598,0.00848598,2.65488,1.7699200000000002,3.9823199999999996,0.8446110000000001,44.4313,29.6208,66.6469,764.025,509.35,1146.04,0.000568381,0.000378921,0.000852572,19955.3,13303.5,29932.9,0.0148453,0.00989689,0.022268
2020-07-23,ME,3737,118,147675,19.8571,0.571429,2459.0,0.00807529,0.00807529,2.6358200000000003,1.75721,3.95373,0.787658,40.9329,27.2886,61.3993,750.221,500.148,1125.33,0.0005581119999999999,0.000372075,0.000837168,19996.2,13330.8,29994.3,0.014875799999999998,0.00991719,0.0223137
2020-07-24,ME,3757,118,150620,17.2857,0.428571,2453.57,0.00704512,0.00704512,2.5910900000000003,1.7274,3.8866400000000003,0.741873,37.5247,25.0165,56.2871,734.497,489.665,1101.75,0.000546415,0.000364277,0.000819622,20033.7,13355.8,30050.6,0.0149037,0.0099358,0.0223555
2020-07-25,ME,3790,119,153373,20.5714,0.28571399999999997,2634.86,0.00780742,0.00780742,2.6193400000000002,1.74623,3.92901,0.715016,33.9626,22.6417,50.9439,717.3639999999999,478.24300000000005,1076.05,0.000533669,0.000355779,0.000800503,20067.7,13378.5,30101.5,0.014929,0.00995264,0.022393400000000004
2020-07-26,ME,3814,119,155318,18.1429,0.28571399999999997,2554.43,0.00710251,0.00710251,2.58797,1.72532,3.88196,0.714856,31.1192,20.7461,46.6788,699.9760000000001,466.651,1049.96,0.000520733,0.000347155,0.0007811,20098.8,13399.2,30148.2,0.014952100000000001,0.00996808,0.022428200000000002
2020-07-27,ME,3832,119,157441,17.2857,0.28571399999999997,2602.71,0.00664142,0.00664142,2.5659400000000003,1.71062,3.84891,0.748265,30.0039,20.0026,45.0059,681.654,454.436,1022.48,0.0005071030000000001,0.00033806900000000003,0.0007606539999999999,20128.8,13419.2,30193.2,0.0149744,0.00998296,0.0224617
2020-07-28,ME,3838,121,159100,16.4286,0.428571,2408.14,0.00682209,0.00682209,2.5709400000000002,1.71396,3.85641,0.8184520000000001,29.7928,19.8619,44.6892,662.453,441.635,993.679,0.000492818,0.000328546,0.000739228,20158.6,13439.1,30237.9,0.0149966,0.00999773,0.0224949
2020-07-29,ME,3866,121,162077,20.4286,0.428571,2437.0,0.00838267,0.00838267,2.6299799999999998,1.75332,3.9449699999999996,0.9226209999999999,31.2565,20.8377,46.8848,642.7,428.466,964.049,0.000478124,0.000318749,0.0007171860000000001,20189.9,13459.9,30284.8,0.0150199,0.0100132,0.0225298
2020-07-30,ME,3888,122,164807,21.5714,0.571429,2447.43,0.00881392,0.00881392,2.64303,1.7620200000000001,3.96455,1.05378,33.4383,22.2922,50.1575,624.8969999999999,416.598,937.345,0.00046488,0.00030992,0.000697319,20223.3,13482.2,30335.0,0.015044700000000001,0.010029799999999998,0.0225671
2020-07-31,ME,3912,123,167167,22.1429,0.714286,2363.86,0.00936726,0.00936726,2.6598900000000003,1.7732599999999998,3.98984,1.18984,37.1134,24.7423,55.6701,609.758,406.506,914.637,0.00045361800000000003,0.000302412,0.0006804269999999999,20260.4,13506.9,30390.6,0.015072299999999999,0.010048200000000002,0.0226085
2020-08-01,ME,3937,123,169746,21.0,0.571429,2339.0,0.0089782,0.0089782,2.64312,1.7620799999999999,3.9646800000000004,1.32013,41.8489,27.8993,62.7733,598.337,398.89099999999996,897.5060000000001,0.000445121,0.000296747,0.000667682,20302.3,13534.8,30453.4,0.015103499999999999,0.010069,0.022655200000000004
2020-08-02,ME,3958,123,172074,20.5714,0.571429,2393.71,0.00859394,0.00859394,2.62637,1.75092,3.9395599999999997,1.4241700000000002,46.7281,31.1521,70.0922,590.539,393.69300000000004,885.809,0.00043932,0.00029288,0.00065898,20349.0,13566.0,30523.5,0.015138200000000001,0.0100922,0.022707299999999996
2020-08-03,ME,3970,124,174145,19.7143,0.714286,2386.29,0.00826149,0.00826149,2.61139,1.74092,3.9170800000000003,1.48906,50.876000000000005,33.9173,76.314,587.909,391.939,881.863,0.000437363,0.000291575,0.0006560439999999999,20399.9,13599.9,30599.8,0.0151761,0.010117399999999999,0.0227641
2020-08-04,ME,3975,123,175761,19.5714,0.28571399999999997,2380.14,0.008222799999999999,0.008222799999999999,2.60723,1.73815,3.9108400000000003,1.50445,54.8351,36.5567,82.2527,591.7180000000001,394.47900000000004,887.577,0.000440197,0.000293465,0.0006602960000000001,20454.7,13636.5,30682.1,0.015216899999999998,0.0101446,0.0228253
2020-08-05,ME,3992,124,178245,18.0,0.428571,2309.71,0.00779317,0.00779317,2.58853,1.7256799999999999,3.88279,1.47428,57.9419,38.6279,86.9129,601.806,401.204,902.709,0.000447701,0.000298468,0.000671552,20512.6,13675.1,30769.0,0.01526,0.0101733,0.02289
2020-08-06,ME,3997,124,180916,15.5714,0.28571399999999997,2301.29,0.0067664000000000005,0.0067664000000000005,2.54596,1.6973099999999999,3.81894,1.40491,60.2116,40.141,90.3174,617.586,411.724,926.3789999999999,0.000459441,0.00030629400000000003,0.0006891610000000001,20572.9,13715.2,30859.3,0.0153048,0.0102032,0.0229572
2020-08-07,ME,4014,124,183722,14.5714,0.14285699999999998,2365.0,0.00616128,0.00616128,2.51868,1.6791200000000002,3.7780199999999997,1.3174299999999999,60.7643,40.5095,91.1464,637.4169999999999,424.945,956.1260000000001,0.000474194,0.000316129,0.0007112910000000001,20633.6,13755.7,30950.4,0.01535,0.010233299999999999,0.023025
2020-08-08,ME,4026,125,186401,12.7143,0.28571399999999997,2379.29,0.00534374,0.00534374,2.48093,1.65395,3.72139,1.2193200000000002,60.2161,40.1441,90.3241,660.1089999999999,440.07199999999995,990.163,0.000491075,0.000327383,0.000736612,20693.8,13795.9,31040.8,0.015394799999999998,0.0102632,0.0230922
2020-08-09,ME,4042,125,188986,12.0,0.28571399999999997,2416.0,0.00496689,0.00496689,2.46163,1.6410900000000002,3.69245,1.1303,59.3768,39.5846,89.0652,685.523,457.015,1028.28,0.000509981,0.00033998800000000005,0.0007649719999999999,20753.2,13835.5,31129.8,0.0154389,0.0102926,0.0231584
2020-08-10,ME,4049,125,190906,11.2857,0.14285699999999998,2394.43,0.00471332,0.00471332,2.44774,1.63183,3.67161,1.06065,58.8302,39.2201,88.2453,713.2339999999999,475.48900000000003,1069.85,0.0005305959999999999,0.000353731,0.000795895,20812.0,13874.7,31218.1,0.0154827,0.010321799999999999,0.023224099999999998
2020-08-11,ME,4050,126,192453,10.7143,0.428571,2384.57,0.00449317,0.00449317,2.43527,1.62351,3.6529,1.0136,57.3885,38.259,86.0827,740.6189999999999,493.746,1110.93,0.000550969,0.00036731199999999996,0.000826453,20869.4,13913.0,31304.1,0.015525399999999998,0.010350299999999998,0.023288099999999996
2020-08-12,ME,4070,126,199118,11.1429,0.28571399999999997,2981.86,0.00373688,0.00373688,2.3952400000000003,1.5968200000000001,3.59286,0.987165,57.0013,38.0009,85.50200000000001,767.827,511.885,1151.74,0.00057121,0.000380807,0.000856815,20926.4,13951.0,31389.7,0.0155678,0.010378499999999999,0.0233517
2020-08-13,ME,4089,126,202284,13.1429,0.28571399999999997,3052.57,0.0043055,0.0043055,2.4224200000000002,1.61495,3.63363,0.981309,57.2788,38.1859,85.9183,793.8489999999999,529.2330000000001,1190.77,0.000590569,0.00039371199999999995,0.000885853,20983.7,13989.1,31475.6,0.015610399999999998,0.0104069,0.023415599999999998
2020-08-14,ME,4115,126,205043,14.4286,0.28571399999999997,3045.86,0.00473711,0.00473711,2.4412,1.6274600000000001,3.6618,0.991108,57.6567,38.4378,86.4851,818.068,545.379,1227.1,0.000608585,0.000405724,0.000912878,21041.4,14027.6,31562.1,0.0156533,0.0104355,0.02348
2020-08-15,ME,4144,127,207354,16.8571,0.28571399999999997,2993.29,0.00563165,0.00563165,2.4790099999999997,1.65267,3.7185099999999998,1.01453,58.7455,39.1637,88.1182,839.7,559.8,1259.55,0.000624678,0.000416452,0.000937017,21100.1,14066.7,31650.2,0.015697,0.0104647,0.0235455
2020-08-16,ME,4168,127,210223,18.0,0.28571399999999997,3033.86,0.00593304,0.00593304,2.48957,1.65972,3.7343599999999997,1.03921,59.7891,39.8594,89.6836,857.64,571.76,1286.46,0.0006380240000000001,0.00042535,0.000957037,21159.9,14106.6,31739.9,0.0157415,0.0104943,0.0236122
2020-08-17,ME,4197,127,212554,21.1429,0.28571399999999997,3092.57,0.00683666,0.00683666,2.52332,1.6822099999999998,3.7849800000000005,1.05751,61.7852,41.1901,92.6778,872.697,581.798,1309.05,0.000649226,0.00043281699999999995,0.0009738389999999999,21221.7,14147.8,31832.5,0.0157875,0.010525,0.0236812
2020-08-18,ME,4213,127,214326,23.2857,0.14285699999999998,3124.71,0.00745211,0.00745211,2.54407,1.69605,3.8161,1.07033,63.986000000000004,42.6573,95.979,885.807,590.538,1328.71,0.000658979,0.000439319,0.000988468,21285.7,14190.4,31928.5,0.0158351,0.0105567,0.0237526
2020-08-19,ME,4234,127,217242,23.4286,0.14285699999999998,2589.14,0.00904878,0.00904878,2.59702,1.73135,3.8955300000000004,1.07221,64.0459,42.6972,96.0688,895.018,596.679,1342.53,0.0006658310000000001,0.00044388699999999996,0.000998746,21349.7,14233.1,32024.6,0.0158827,0.0105885,0.023824099999999997
2020-08-20,ME,4253,128,220185,23.4286,0.28571399999999997,2557.29,0.0091615,0.0091615,2.59822,1.73215,3.89733,1.0612700000000002,63.4047,42.2698,95.1071,900.4810000000001,600.32,1350.72,0.000669895,0.00044659699999999997,0.00100484,21413.1,14275.4,32119.7,0.0159299,0.0106199,0.023894799999999997
2020-08-21,ME,4285,129,223865,24.2857,0.428571,2688.86,0.00903198,0.00903198,2.59152,1.7276799999999999,3.8872699999999996,1.03703,63.4217,42.2811,95.1325,903.691,602.461,1355.54,0.0006722830000000001,0.000448189,0.00100842,21476.5,14317.7,32214.8,0.0159771,0.0106514,0.023965599999999997
2020-08-22,ME,4317,130,227751,24.7143,0.428571,2913.86,0.00848164,0.00848164,2.57084,1.7138900000000001,3.85626,1.00504,62.512,41.6747,93.76799999999999,905.439,603.626,1358.16,0.0006735830000000001,0.000449055,0.00101037,21539.1,14359.4,32308.6,0.0160236,0.0106824,0.0240353
2020-08-23,ME,4335,131,231701,23.8571,0.571429,3068.29,0.007775399999999999,0.007775399999999999,2.54431,1.6962099999999998,3.8164599999999997,0.972671,61.7585,41.1723,92.6377,906.9810000000001,604.654,1360.47,0.000674731,0.00044982,0.0010121000000000002,21600.8,14400.5,32401.2,0.0160695,0.010713,0.024104300000000002
2020-08-24,ME,4356,131,234856,22.7143,0.571429,3186.0,0.00712941,0.00712941,2.51907,1.6793799999999999,3.77861,0.948074,58.5561,39.0374,87.8341,906.16,604.107,1359.24,0.00067412,0.000449413,0.00101118,21659.4,14439.6,32489.1,0.0161131,0.010742,0.0241696
2020-08-25,ME,4368,131,237374,22.1429,0.571429,3292.57,0.0067251,0.0067251,2.50208,1.66805,3.7531199999999996,0.931135,56.6304,37.7536,84.9456,903.96,602.64,1355.94,0.000672484,0.00044832199999999997,0.00100873,21716.0,14477.3,32574.0,0.0161552,0.010770100000000001,0.0242328
2020-08-26,ME,4389,132,241996,22.1429,0.714286,3536.29,0.00626161,0.00626161,2.4825,1.655,3.72375,0.933707,56.0796,37.3864,84.1194,902.6519999999999,601.768,1353.98,0.00067151,0.00044767300000000005,0.00100726,21772.1,14514.7,32658.1,0.0161969,0.0107979,0.0242954
2020-08-27,ME,4414,132,245927,23.0,0.571429,3677.43,0.00625437,0.00625437,2.48027,1.6535099999999998,3.7204099999999998,0.9534879999999999,56.7066,37.8044,85.0599,902.357,601.571,1353.54,0.0006712910000000001,0.00044752699999999997,0.00100694,21828.8,14552.5,32743.2,0.0162391,0.010826100000000002,0.024358599999999998
2020-08-28,ME,4436,132,251173,21.5714,0.428571,3901.14,0.00552952,0.00552952,2.44976,1.63317,3.67464,0.9897219999999999,58.1879,38.7919,87.2819,903.2660000000001,602.177,1354.9,0.000671967,0.000447978,0.00100795,21887.0,14591.3,32830.5,0.0162824,0.010854899999999999,0.0244236
2020-08-29,ME,4489,132,255358,24.5714,0.28571399999999997,3943.86,0.0062303,0.0062303,2.4755,1.6503299999999999,3.7132400000000003,1.03355,60.2992,40.1995,90.4488,905.908,603.939,1358.86,0.000673933,0.00044928800000000005,0.0010109,21947.3,14631.5,32920.9,0.016327200000000004,0.0108848,0.024490900000000003
